1344011706725519361 2020-12-30 04:05:36 +0800 <wMNhyaRVsIOCywu> @GKesarios τα συλλυπητηρια μου να ζησετε για να την θυμαστε.
1343787495318700033 2020-12-29 13:14:39 +0800 <wMNhyaRVsIOCywu> ΠΕΡΙ ΕΝΩΣΕΩΣ ΤΟΥ "ΧΩΡΟΥ"  https://t.co/a6Eu1pWYp6 μέσω @korina13
1303491574328889344 2020-09-09 08:33:03 +0800 <wMNhyaRVsIOCywu> Ν.Γ. Μιχαλολιάκος, Βουλή, 27 ΙΟΥΝΙΟΥ 2015: “ΕΜΕΙΣ Μένουμε Ελλάδα” | Χρυσή Αυγή  https://t.co/2q2KbAa4qF
1303490740224503808 2020-09-09 08:29:44 +0800 <wMNhyaRVsIOCywu> Η Ευρώπη των τοκογλύφων έχει φορτώσει τους λαθρομετανάστες στην Ελλάδα | Χρυσή Αυγή  https://t.co/D1SDBasHeE
1303490222408314883 2020-09-09 08:27:41 +0800 <wMNhyaRVsIOCywu> Την μισή Βουλγαρία θέλουν οι ισλαμιστές του Ερντογάν! | Χρυσή Αυγή  https://t.co/7eQhVOjAqx
1303489751253766146 2020-09-09 08:25:49 +0800 <wMNhyaRVsIOCywu> Πιστοί στην Σημαία μας μέχρι την Νίκη | Χρυσή Αυγή  https://t.co/midmufTp9z
1303488366219014146 2020-09-09 08:20:18 +0800 <wMNhyaRVsIOCywu> Στρατεύματα και υποβρύχιο αποστέλλει η Τουρκία στην Αλβανία | Χρυσή Αυγή  https://t.co/bgeIzt5or1
1303487856162361344 2020-09-09 08:18:17 +0800 <wMNhyaRVsIOCywu> Έκλεψαν όπλο αστυνομικού της φρουράς του Μητσοτάκη στα Εξάρχεια! | Χρυσή Αυγή  https://t.co/Sl5Xv6EcXE
1303487444025847810 2020-09-09 08:16:38 +0800 <wMNhyaRVsIOCywu> Τα λάβαρα της ΧΡΥΣΗΣ ΑΥΓΗΣ επέστρεψαν στις Θερμοπύλες!  https://t.co/cBEEc57E06 μέσω @YouTube
1303485313185185793 2020-09-09 08:08:10 +0800 <wMNhyaRVsIOCywu> Γιατί οι “εθνικοπατριώτες” μισούν την Χρυσή Αυγή | Χρυσή Αυγή  https://t.co/d7hzvu5lRL
1303483489904463873 2020-09-09 08:00:56 +0800 <wMNhyaRVsIOCywu> Στην εφημερίδα ΧΡΥΣΗ ΑΥΓΗ που κυκλοφορεί αύριο: Κάλεσμα σε άσκηση ψυχολογικής βίας από καθηγητές εν όψει της αποφάσεως στην δίκη της Χρυσής Αυγής | Χρυσή Αυγή  https://t.co/6q3FFTNiTe
1303483122206433281 2020-09-09 07:59:28 +0800 <wMNhyaRVsIOCywu> Προσυνεδριακή συνδιάσκεψη Βορείου Ελλάδος: Η Χρυσή Αυγή στην πρωτοπορία των εθνικών αγώνων | Χρυσή Αυγή  https://t.co/XsuGvkAk19
1303482552255229953 2020-09-09 07:57:12 +0800 <wMNhyaRVsIOCywu> Διαφημίσεις ΜΚΟ σε “πατριωτικές” ιστοσελίδες! | Χρυσή Αυγή  https://t.co/ddNPYdje5H
1303482123295371267 2020-09-09 07:55:30 +0800 <wMNhyaRVsIOCywu> Με μειωμένο βεληνεκές τα συστήματα S-400 που πούλησε η Ρωσία στην Τουρκία | Χρυσή Αυγή  https://t.co/Kdsrbc7hJA
1303151674408738817 2020-09-08 10:02:25 +0800 <wMNhyaRVsIOCywu> ΟΙ ΕΘΝΙΚΙΣΤΕΣ, ΟΙ "ΠΑΤΡΙΩΤΕΣ" ΚΑΙ Η "ΙΕΡΑ ΕΞΕΤΑΣΗ" ΤΗΣ ΑΡΙΣΤΕΡΑΣ  https://t.co/UIsWBfruwc μέσω @korina13
1303150985322336256 2020-09-08 09:59:40 +0800 <wMNhyaRVsIOCywu> ΓΝΩΜΟΔΟΤΗΣΗ ΑΝΤΙΕΙΣΑΓΓΕΛΕΑ ΑΡΕΙΟΥ ΠΑΓΟΥ: ΠΑΡΑΝΟΜΟΣ ΚΑΙ ΑΝΤΙΣΥΝΤΑΓΜΑΤΙΚΟΣ Ο ΝΟΜΟΣ ΤΗΣ ΧΟΥΝΤΑΣ ΓΙΑ ΤΙΣ ΔΙΑΔΗΛΩΣΕΙΣ  https://t.co/vkLWrQ8hVc μέσω @korina13
1303150149280190464 2020-09-08 09:56:21 +0800 <wMNhyaRVsIOCywu> ΟΙ ΠΡΟΔΟΤΕΣ ΣΤΗΝΟΥΝ ΔΕΥΤΕΡΟ «ΨΕΥΤΟΕΠΟΣ ΤΟΥ ΕΒΡΟΥ» ΓΙΑ ΝΑ ΚΑΛΥΨΟΥΝ ΤΗΝ ΠΡΟΔΟΣΙΑ ΣΤΟ ΑΙΓΑΙΟ!  https://t.co/Ks7k7kahRR μέσω @korina13
1303147448718721025 2020-09-08 09:45:37 +0800 <wMNhyaRVsIOCywu> Ο ΔΙΓΕΝΗΣ ΓΡΑΦΕΙ ΓΙΑ ΤΑ ΣΕΠΤΕΜΒΡΙΑΝΑ ΤΟΥ '55 ΣΤΗΝ ΠΟΛΗ  https://t.co/a4DbzoxfFr μέσω @korina13
1303137455445626881 2020-09-08 09:05:55 +0800 <wMNhyaRVsIOCywu> “Καταδίκη μνήμης” από το Σύστημα εναντίον της Χρυσής Αυγής | Χρυσή Αυγή  https://t.co/S4RbrmYrdM
1303135962986405888 2020-09-08 08:59:59 +0800 <wMNhyaRVsIOCywu> Κλεμμένα όνειρα | Χρυσή Αυγή  https://t.co/tRoiuN2Vtd
1303135154018410497 2020-09-08 08:56:46 +0800 <wMNhyaRVsIOCywu> Βιασμός ανηλίκου Πακιστανού από άλλους ανήλικους ομοεθνείς του - Μεταφέρθηκε σε κωματώδη κατάσταση στο Νοσοκομείο Ιωαννίνων | Χρυσή Αυγή  https://t.co/Ng7wdSHWvS
1303134528857350144 2020-09-08 08:54:17 +0800 <wMNhyaRVsIOCywu> Θερμοπύλες 2020: Ο Μαίανδρος κυμάτισε ξανά στο αιώνιο πεδίο της μάχης | Χρυσή Αυγή  https://t.co/uu3s8E1Bvf
1303132695703302144 2020-09-08 08:47:00 +0800 <wMNhyaRVsIOCywu> Οι εξοπλισμοί και η στελέχωση των Ε.Δ. είναι εφικτά μόνο σε Εθνικό κράτος | Χρυσή Αυγή  https://t.co/eDh7Kjxn8z
1303131887377043456 2020-09-08 08:43:47 +0800 <wMNhyaRVsIOCywu> Χρυσή Αυγή: Ούτε ένα ευρώ από τους ευρωβουλευτές! | Χρυσή Αυγή  https://t.co/neBn8RF31P
1303131426011967489 2020-09-08 08:41:57 +0800 <wMNhyaRVsIOCywu> Το Facebook κατά των Αμερικανών πατριωτών | Χρυσή Αυγή  https://t.co/uH29yRHJHs
1303130964680421377 2020-09-08 08:40:07 +0800 <wMNhyaRVsIOCywu> Ελληνικός κρατικοδίαιτος νεοφιλελευθερισμός: Ρυθμίστηκε δάνειο "αρίστου" και του χαρίστηκαν 138 εκατομμύρια ευρώ! | Χρυσή Αυγή  https://t.co/pG25rSdyqE
1303130396020936711 2020-09-08 08:37:52 +0800 <wMNhyaRVsIOCywu> Πρωτοσέλιδο Εφημερίδας Συντακτών: Μαζί στην ΛΑΣΠΗ αριστεροί, φιλελεύθεροι και “πατριώτες” | Χρυσή Αυγή  https://t.co/dcWeRRR8q8
1303129769555496960 2020-09-08 08:35:22 +0800 <wMNhyaRVsIOCywu> Έρχεται παγκόσμια οικονομική κρίση που θα τσακίσει την Ελλάδα | Χρυσή Αυγή  https://t.co/0fr8s7bDlF
1302787713721077761 2020-09-07 09:56:10 +0800 <wMNhyaRVsIOCywu> ΣΙΓΟΥΡΑ ΠΡΟΚΕΙΤΑΙ ΠΕΡΙ… ΣΥΜΠΤΩΣΕΩΣ! ΟΙ ΧΟΥΝΤΑΙΟΙ ΣΤΕΛΝΟΥΝ ΤΑ ΤΕΣΤ ΚΟΡΩΝΟΪΟΥ ΣΕ ΔΙΑΓΝΩΣΤΙΚΟ ΚΕΝΤΡΟ ΠΟΥ ΣΥΝΕΡΓΑΖΕΤΑΙ ΜΕ ΤΟΝ ΜΑΓΙΟΡΚΙΝΗ!  https://t.co/WmyS8n5icM μέσω @korina13
1302787365287735301 2020-09-07 09:54:47 +0800 <wMNhyaRVsIOCywu> VAMOS BIEN! ΑΛΜΑΤΩΔΗΣ ΑΥΞΗΣΗ ΤΟΥ ΔΗΜΟΣΙΟΥ ΧΡΕΟΥΣ ΕΠΙ ΤΟΥ… ΔΗΜΟΦΙΛΕΣΤΑΤΟΥ ΜΗΤΣΟΤΑΚΗ!  https://t.co/PeJy6RavBB μέσω @korina13
1302786948885630976 2020-09-07 09:53:07 +0800 <wMNhyaRVsIOCywu> Ο ΓΙΟΣ ΤΟΥ ΚΟΥΛΗ ΚΑΙ ΤΗΣ ΜΑΡΕΒΑΣ ΣΤΟ ΠΥΡΟΒΟΛΙΚΟ! ΤΟΝ ΠΑΙΡΝΟΥΝ ΓΙΑ… ΒΛΗΜΑ;  https://t.co/8A5MwJPf6n μέσω @korina13
1302785941082382337 2020-09-07 09:49:07 +0800 <wMNhyaRVsIOCywu> 120 ΥΓΕΙΟΝΟΜΙΚΟΙ ΘΕΤΙΚΟΙ ΣΤΟΝ ΙΟ. ΜΑ ΠΩΣ ΚΟΛΛΑΝΕ, ΑΦΟΥ ΠΑΝΤΑ ΚΑΙ ΠΑΝΤΟΥ ΦΟΡΑΝΕ ΜΑΣΚΕΣ;  https://t.co/Uu0DeODhdq μέσω @korina13
1302785304307392512 2020-09-07 09:46:35 +0800 <wMNhyaRVsIOCywu> ΕΠΙΤΥΧΗΜΕΝΕΣ ΟΙ ΠΡΩΤΕΣ ΣΥΓΚΕΝΤΡΩΣΕΙΣ ΣΕ ΑΘΗΝΑ ΚΑΙ ΘΕΣΣΑΛΟΝΙΚΗ ΚΑΤΑ ΤΗΣ ΜΑΣΚΟΦΟΡΙΑΣ ΣΤΑ ΣΧΟΛΕΙΑ (3 ΒΙΝΤΕΟ)  https://t.co/X7eiFmBsWk μέσω @korina13
1302773672730595330 2020-09-07 09:00:22 +0800 <wMNhyaRVsIOCywu> Σεπτεμβριανά 1955: Οι Τούρκοι ξεριζώνουν τον Ελληνισμό της Κωνσταντινούπολης | Χρυσή Αυγή  https://t.co/U4e9xMsjMJ
1302771517261049856 2020-09-07 08:51:48 +0800 <wMNhyaRVsIOCywu> Νεκροταφείο ελληνικών επιχειρήσεων η Ελλάδα των Μνημονίων | Χρυσή Αυγή  https://t.co/rWBfOH3lBo
1302770834721976326 2020-09-07 08:49:05 +0800 <wMNhyaRVsIOCywu> Καταρρέει η Εθνική Οικονομία: Η χειρότερη ύφεση της μεταπολίτευσης | Χρυσή Αυγή  https://t.co/EUpN3vptJj
1302770141286010880 2020-09-07 08:46:20 +0800 <wMNhyaRVsIOCywu> Αζερμπαϊτζάν, ένα ακόμη τουρκικό κράτος... | Χρυσή Αυγή  https://t.co/L8vmsgEDqj
1302769454171000839 2020-09-07 08:43:36 +0800 <wMNhyaRVsIOCywu> Οι εθνικιστές, οι «πατριώτες» και η «Ιερά Εξέταση» της αριστεράς | Χρυσή Αυγή  https://t.co/iHhdTPk88Y
1302768793333182464 2020-09-07 08:40:59 +0800 <wMNhyaRVsIOCywu> Ε.Ε. για “κυρώσεις” στην Τουρκία: “ΘΑ συζητήσουμε τι είδους μέτρα ΘΑ μπορούσαν να ληφθούν” | Χρυσή Αυγή  https://t.co/FUW6bmx5JV
1302768051356602373 2020-09-07 08:38:02 +0800 <wMNhyaRVsIOCywu> Ανακοίνωση - Παρέμβαση από την Χρυσή Αυγή Σπάρτης | Χρυσή Αυγή  https://t.co/cnuxvtern4
1302767465412341760 2020-09-07 08:35:42 +0800 <wMNhyaRVsIOCywu> Ρωσία: Η Ελλάδα μπορεί να προμηθευτεί Mαχητικά Αεροσκάφη 5ης γενιάς Su-57 και S-400 εάν θέλει… | Χρυσή Αυγή  https://t.co/RA06Xnwl8x
1302766886564884481 2020-09-07 08:33:24 +0800 <wMNhyaRVsIOCywu> Βαπτίστηκε Ορθόδοξος και έχει ταχθεί στο πλευρό της Ρωσίας ο εθνικός σταρ της Γαλλίας Gérard Depardieu | Χρυσή Αυγή  https://t.co/AgXOt2HRQF
1302766487996903424 2020-09-07 08:31:49 +0800 <wMNhyaRVsIOCywu> Κωνσταντίνος Μελιγκώνης: Η Ελλάδα της Τιμής και του Καθήκοντος | Χρυσή Αυγή  https://t.co/9f7ERTN0Ah
1302765977688592384 2020-09-07 08:29:47 +0800 <wMNhyaRVsIOCywu> Βέλγος βουλευτής σηκώνει την Ελληνική σημαία μέσα στη βουλή του Βελγίου | Χρυσή Αυγή  https://t.co/3CSQXQPFdR
1302427185656082433 2020-09-06 10:03:33 +0800 <wMNhyaRVsIOCywu> ΒΑΝΔΑΛΙΣΜΟΙ ΑΠΟ ΛΑΘΡΟΜΕΤΑΝΑΣΤΕΣ ΣΕ ΕΚΚΛΗΣΙΕΣ ΚΑΙ ΣΧΟΛΕΙΑ ΣΤΗΝ ΣΟΥΗΔΙΑ  https://t.co/iCQiap0drR μέσω @korina13
1302426385487716354 2020-09-06 10:00:22 +0800 <wMNhyaRVsIOCywu> ΠΑΓΚΟΣΜΙΑ ΔΙΚΤΑΤΟΡΙΑ! ΑΠΑΓΟΡΕΥΣΕΙΣ ΚΑΙ ΚΑΤΑΣΤΟΛΗ ΣΕ ΔΙΑΔΗΛΩΣΕΙΣ ΚΑΤΑ ΤΟΥ LOCKDOWN ΣΤΗΝ ΑΥΣΤΡΑΛΙΑ! (ΒΙΝΤΕΟ)  https://t.co/M4KxSkehqe μέσω @korina13
1302425673823289344 2020-09-06 09:57:33 +0800 <wMNhyaRVsIOCywu> Η ΧΟΥΝΤΑ ΜΗΤΣΟΤΑΚΗ ΔΕΚΑΠΛΑΣΙΑΖΕΙ ΤΗ ΧΩΡΗΤΙΚΟΤΗΤΑ ΤΟΥ HOT SPOT ΣΤΗΝ ΟΡΕΣΤΙΑΔΑ! ΓΙΑΤΙ ΑΡΑΓΕ;   https://t.co/jK45HUab0X μέσω @korina13
1302425392620408836 2020-09-06 09:56:26 +0800 <wMNhyaRVsIOCywu> ΑΝΤΙ ΓΙΑ ΧΑΝΤΡΕΣ, ΠΑΓΟΥΡΙΝΟ ΓΙΑ ΤΟΥΣ ΙΘΑΓΕΝΕΙΣ ΜΑΘΗΤΕΣ!  https://t.co/iMxxNJcuFd μέσω @korina13
1302424625855582208 2020-09-06 09:53:23 +0800 <wMNhyaRVsIOCywu> ΓΙΑΤΙ ΑΡΑΓΕ Η ΧΟΥΝΤΑ ΜΗΤΣΟΤΑΚΗ ΕΠΕΚΤΕΙΝΕΙ ΤΗΝ ΜΟΡΙΑ; ΤΙ ΞΕΡΕΙ ΠΟΥ ΔΕΝ ΤΟ ΞΕΡΟΥΜΕ ΕΜΕΙΣ;  https://t.co/maarJ5MdS0 μέσω @korina13
1302424092226748416 2020-09-06 09:51:16 +0800 <wMNhyaRVsIOCywu> Η ΑΛΗΘΕΙΑ ΓΙΑ ΤΟΝ ΚΟΡΟΪΔΟΪΟ: ΤΟ 96,1% ΤΩΝ ΘΑΝΟΝΤΩΝ ΣΤΗΝ ΕΛΛΑΔΑ ΕΙΧΕ «ΥΠΟΚΕΙΜΕΝΑ ΝΟΣΗΜΑΤΑ» ΚΑΙ Ο ΜΕΣΟΣ ΟΡΟΣ ΗΛΙΚΙΑΣ ΤΟΥΣ ΗΤΑΝ ΤΑ 78 ΕΤΗ!  https://t.co/7ig54XZeZD μέσω @korina13
1302408970737418240 2020-09-06 08:51:10 +0800 <wMNhyaRVsIOCywu> Οι δάδες και τα πορφυρά λάβαρα της Χρυσής Αυγής επέστρεψαν στις Θερμοπύλες! | Χρυσή Αυγή  https://t.co/xNIhzlUGej
1302408244577607680 2020-09-06 08:48:17 +0800 <wMNhyaRVsIOCywu> Το Αθηναϊκό Πρακτορείο Ειδήσεων, το κόμμα για τα ζώα και η Χρυσή Αυγή | Χρυσή Αυγή  https://t.co/EjOCFHn2ls
1302407782658867200 2020-09-06 08:46:27 +0800 <wMNhyaRVsIOCywu> Φαβορί ο Τραμπ σύμφωνα με εταιρεία στοιχημάτων - Ετοιμάζουν καλπονοθεία εις βάρος του; | Χρυσή Αυγή  https://t.co/TW73IlNolK
1302407226611691527 2020-09-06 08:44:15 +0800 <wMNhyaRVsIOCywu> Προπαγάνδα κατά της Ρωσίας από τα αμερικανόδουλα παπαγαλάκια σε κάθε ευκαιρία | Χρυσή Αυγή  https://t.co/zBpV8MY3FX
1302406812122087424 2020-09-06 08:42:36 +0800 <wMNhyaRVsIOCywu> Και πάλι υπέρ Σημίτη ο Πρετεντέρης - Να τον χαίρεται η ΝΔ | Χρυσή Αυγή  https://t.co/zylLgbNjlu
1302406389755777028 2020-09-06 08:40:55 +0800 <wMNhyaRVsIOCywu> Χρυσή Αυγή - Πυρήνας Αυστραλίας: Συμμετοχή στο πρώτο συλλαλητήριο εναντίον της προπαγάνδας για τον κορωνοϊό στο Sydney | Χρυσή Αυγή  https://t.co/5ynUcH9j5R
1302405998423015424 2020-09-06 08:39:22 +0800 <wMNhyaRVsIOCywu> Όχι στην κυβερνητική προπαγάνδα του τρόμου - Δείτε τα πραγματικά στοιχεία για τον κορονοϊό | Χρυσή Αυγή  https://t.co/zUvrkUzLck
1302405537498365952 2020-09-06 08:37:32 +0800 <wMNhyaRVsIOCywu> Αποκάλυψη: Σουρωτήρι οι «κλειστές δομές» | Χρυσή Αυγή  https://t.co/v6Z1pGCcnC
1302405153748901890 2020-09-06 08:36:00 +0800 <wMNhyaRVsIOCywu> Πόλη ισλαμιστών λαθρομεταναστών έχει σκοπό να στήσει η ΝΔ στον… Έβρο! | Χρυσή Αυγή  https://t.co/bGRPWbJLTe
1302404679285051392 2020-09-06 08:34:07 +0800 <wMNhyaRVsIOCywu> Συνεχίζεται η κωμωδία περί των κυρώσεων που ΘΑ επιβληθούν στην Τουρκία | Χρυσή Αυγή  https://t.co/XZ0dTeB1ta
1302404171929395201 2020-09-06 08:32:06 +0800 <wMNhyaRVsIOCywu> Μήπως θα πρέπει να μπει σε καραντίνα ολόκληρη η κυβέρνηση και το πολιτικό Σύστημα για να σωθεί η Ελλάδα; | Χρυσή Αυγή  https://t.co/mThPBKGUoD
1302403780210810880 2020-09-06 08:30:33 +0800 <wMNhyaRVsIOCywu> Ούτε μία παραίτηση για την φωτιά στις Μυκήνες | Χρυσή Αυγή  https://t.co/QQwxtuGHnN
1302403249987878913 2020-09-06 08:28:26 +0800 <wMNhyaRVsIOCywu> Το άθλιο κομματικό κράτος και η ανεργία των νέων | Χρυσή Αυγή  https://t.co/bNxBEilzzR
1302402770708967424 2020-09-06 08:26:32 +0800 <wMNhyaRVsIOCywu> «Όχι στις μάσκες» από χιλιάδες Ιταλούς - Με εθνικιστικό χρώμα η διαδήλωση στην Ρώμη | Χρυσή Αυγή  https://t.co/hBPWv5v2M1
1302402091969843203 2020-09-06 08:23:50 +0800 <wMNhyaRVsIOCywu> Ανακοίνωση της ΚΝΕ κατά της Χρυσής Αυγής | Χρυσή Αυγή  https://t.co/xwgYBEVJDb
1302163218547306496 2020-09-05 16:34:38 +0800 <wMNhyaRVsIOCywu> 4 ΣΕΠΤΕΜΒΡΙΟΥ 1955: ΕΠΙΘΕΣΗ ΤΗΣ ΕΟΚΑ ΣΤΟΝ ΑΣΤΥΝΟΜΙΚΟ ΣΤΑΘΜΟ ΠΑΡΑΛΙΜΝΙΟΥ  https://t.co/2sANiIqVXu μέσω @korina13
1302162370970742784 2020-09-05 16:31:16 +0800 <wMNhyaRVsIOCywu> «ΨΗΝΟΥΝ» ΤΟ ΝΕΟ LOCKDOWN ΤΑ ΔΗΜΟΣΙΟΓΡΑΦΙΚΑ ΠΑΠΑΓΑΛΑΚΙΑ ΤΟΥ ΖΑΒΟΥ ΔΙΚΤΑΤΟΡΑ Ή ΜΗΠΩΣ ΑΝΟΙΓΟΥΝ ΤΟ ΛΑΚΚΟ ΤΟΥΣ;  https://t.co/C3PbbYNIzO μέσω @korina13
1302161974336389120 2020-09-05 16:29:42 +0800 <wMNhyaRVsIOCywu> ΑΠΟΤΕΛΕΣΜΑΤΙΚΟ ΚΑΙ ΧΩΡΙΣ ΠΑΡΕΝΕΡΓΕΙΕΣ ΤΟ ΡΩΣΣΙΚΟ ΕΜΒΟΛΙΟ! ΑΛΛΑ ΔΕΝ ΕΙΝΑΙ ΤΟΥ ΓΚΕΙΤΣ ΟΥΤΕ ΕΧΕΙ ΤΣΙΠΑΚΙ, ΓΙ’ ΑΥΤΟ ΔΕΝ ΤΟΥ ΚΑΝΕΙ ΤΟΥ ΜΗΤΣΟΤΑΚΗ!  https://t.co/6hanoE78eD μέσω @korina13
1302160844541890562 2020-09-05 16:25:12 +0800 <wMNhyaRVsIOCywu> ΣΑΛΠΙΣΜΑ ΕΘΝΙΚΗΣ ΑΝΑΤΑΞΕΩΣ ΚΑΙ ΑΝΑΣΥΓΚΡΟΤΗΣΕΩΣ ΤΗΣ ΠΑΤΡΙΔΟΣ ΜΑΣ  https://t.co/YZ0f3qVvQe μέσω @korina13
1302159616596467712 2020-09-05 16:20:20 +0800 <wMNhyaRVsIOCywu> ΜΗΤΣΟΤΑΚΗ ΚΑΘΑΡΜΑ! ΤΟΥΡΚΟΙ: ΞΕΚΙΝΑΜΕ ΕΡΕΥΝΕΣ ΓΙΑ ΠΕΤΡΕΛΑΙΟ ΣΕ ΡΟΔΟ, ΚΑΡΠΑΘΟ ΚΑΙ ΚΡΗΤΗ!  https://t.co/a0jv0tCYKi μέσω @korina13
1302159208536834048 2020-09-05 16:18:42 +0800 <wMNhyaRVsIOCywu> ΣΗΜΕΡΑ ΓΙΟΡΤΑΖΕΙ Ο ΜΩΥΣΗΣ ΜΑΣ! ΟΛΟΙ ΑΠΟΨΕ ΣΤΙΣ 9 ΣΤΑ ΜΠΑΛΚΟΝΙΑ ΜΑΣ, ΝΑ ΤΟΝ… ΧΕΙΡΟΚΡΟΤΗΣΟΥΜΕ!  https://t.co/l8EowlJXt4 μέσω @korina13
1302158931872145411 2020-09-05 16:17:36 +0800 <wMNhyaRVsIOCywu> ΔΕΝ ΚΟΛΛΑΕΙ ΟΥΤΕ ΣΤΟ ΦΕΣΤΙΒΑΛ ΤΗΣ ΚΝΕ, ΑΛΛΑ ΟΥΤΕ ΚΑΙ ΣΤΙΣ ΣΥΝΑΥΛΙΕΣ ΤΩΝ ΤΡΑΓΟΥΔΙΣΤΩΝ ΤΩΝ ΦΕΣΤΙΒΑΛ ΤΗΣ ΚΝΕ!   https://t.co/FKKc7rwLqV μέσω @korina13
1302136102212562945 2020-09-05 14:46:53 +0800 <wMNhyaRVsIOCywu> Ρεκόρ ύφεσης 15,2% στο β’ τρίμηνο του 2020! | Χρυσή Αυγή  https://t.co/A5Dxaya0hv
1302135820237893632 2020-09-05 14:45:46 +0800 <wMNhyaRVsIOCywu> Ανδρέας Ανδριανόπουλος για λαθρομετανάστες | Χρυσή Αυγή  https://t.co/k2Trs0zIpw
1302135226051842057 2020-09-05 14:43:25 +0800 <wMNhyaRVsIOCywu> Νικάμε τους Τούρκους και δεν το ξέρουμε; | Χρυσή Αυγή  https://t.co/pjZ1UL9nFq
1302134782369968128 2020-09-05 14:41:39 +0800 <wMNhyaRVsIOCywu> «Σταματούν οι προκλήσεις, ξεκινούν οι συζητήσεις»: Διαψεύδουν τον Στόλτενμπεργκ, εκλιπαρώντας για "διάλογο" με την Τουρκία! | Χρυσή Αυγή  https://t.co/Kl0K5FF0G0
1302134407520714752 2020-09-05 14:40:09 +0800 <wMNhyaRVsIOCywu> Συνεχίζουν να μπαίνουν λαθρομετανάστες από τον Έβρο | Χρυσή Αυγή  https://t.co/fZpEW9kyQb
1302133936110407680 2020-09-05 14:38:17 +0800 <wMNhyaRVsIOCywu> Γενιά του Πολυτεχνείου - Ανδρέας Μικρούτσικος και από το ΕΚΚΕ στο Big Brother… | Χρυσή Αυγή  https://t.co/MVqtRlZkAy
1302133453798989830 2020-09-05 14:36:22 +0800 <wMNhyaRVsIOCywu> Διαβάστε το άρθρο του Ν.Γ. Μιχαλολιάκου στην "Χρυσή Αυγή" που κυκλοφορεί | Χρυσή Αυγή  https://t.co/iCi5ZxLhzj
1302133132460777472 2020-09-05 14:35:05 +0800 <wMNhyaRVsIOCywu> Η κυβέρνηση ΝΔ χαρίζει εκατομμύρια στους λήσταρχους των διοδίων | Χρυσή Αυγή  https://t.co/7CkPtFBJkB
1302132462601023493 2020-09-05 14:32:26 +0800 <wMNhyaRVsIOCywu> Μαύροι θα φορούν τις φανέλες της Εθνικής ομάδος; | Χρυσή Αυγή  https://t.co/L46YBb61IM
1302132170828414976 2020-09-05 14:31:16 +0800 <wMNhyaRVsIOCywu> Athens pride και σε περίοδο κορωνοϊού στον καιρό της ΝΔ των “ευσεβών εθνικοφρόνων”… | Χρυσή Αυγή  https://t.co/PegO7hUCUy
1302131747384160256 2020-09-05 14:29:35 +0800 <wMNhyaRVsIOCywu> Το ΝΑΤΟ ετοιμάζει το έδαφος για τις κατ’ ευθείαν συνομιλίες Ελλάδος - Τουρκίας | Χρυσή Αυγή  https://t.co/RXbHYr5vZt
1302131256835084288 2020-09-05 14:27:38 +0800 <wMNhyaRVsIOCywu> Ας μην ανησυχούν: Κανένα “λουκέτο” στην Χρυσή Αυγή! | Χρυσή Αυγή  https://t.co/24hJ4inrt1
1302002075774091266 2020-09-05 05:54:19 +0800 <wMNhyaRVsIOCywu> @ai_katerina αντε ρουφα σπερμα πακιστανου ηλιθια.
1301691425088827398 2020-09-04 09:19:54 +0800 <wMNhyaRVsIOCywu> ΕΙΝΑΙ ΞΕΔΙΑΝΤΡΟΠΟΙ! ΣΤΙΣ 14 ΣΕΠΤΕΜΒΡΙΟΥ ΘΑ ΣΤΕΙΛΟΥΝ ΑΣΤΥΝΟΜΙΚΟΥΣ ΕΞΩ ΑΠ’ ΟΛΑ ΤΑ ΣΧΟΛΕΙΑ ΤΗΣ ΧΩΡΑΣ ΝΑ ΕΛΕΓΧΟΥΝ ΤΑ ΠΑΙΔΑΚΙΑ ΓΙΑ ΜΑΣΚΕΣ!  https://t.co/42AEqvAbSB μέσω @korina13
1301691168414216193 2020-09-04 09:18:53 +0800 <wMNhyaRVsIOCywu> Μ’ ΕΝΑ ΣΜΠΑΡΟ ΔΥΟ ΤΡΥΓΟΝΙΑ! NO TESTS – NO COVID ΚΑΙ ΚΟΝΟΜΑ ΓΙΑ ΤΟΥΣ ΜΕΓΑΛΟΚΑΡΧΑΡΙΕΣ ΤΗΣ ΥΓΕΙΑΣ, ΦΙΛΟΥΣ ΤΟΥ ΜΗΤΣΟΤΑΚΗ-ΚΑΘΑΡΜΑ!  https://t.co/R6DuNhETTb μέσω @korina13
1301690637008412672 2020-09-04 09:16:46 +0800 <wMNhyaRVsIOCywu> ΑΙΣΧΟΣ! ΜΟΝΟ ΣΤΟ ΜΗΤΣΟΤΑΚΙΣΤΑΝ ΙΣΧΥΕΙ Η ΥΠΟΧΡΕΩΤΙΚΗ ΜΑΣΚΟΦΟΡΙΑ ΤΩΝ ΜΑΘΗΤΩΝ, ΑΚΟΜΑ ΚΑΙ ΣΤΑ ΝΗΠΙΑΓΩΓΕΙΑ!   https://t.co/u030IYlEY7 μέσω @korina13
