1344063760252678152 2020-12-30 07:32:26 +0800 <rdp24k> After 12-Year Run, Obama Falls to Donald Trump as Most Admired Man  https://t.co/ihieYwhaNe via @BreitbartNews
1310641744296521729 2020-09-29 02:05:17 +0800 <rdp24k> James Woods Ignites the Internet With a Photo Comparing Michelle Obama’s Size and Stature to Hillary Clinton  https://t.co/0Fn96CWMnW via @WayneDupreeShow
1310629013786951684 2020-09-29 01:14:41 +0800 <rdp24k> John Legend: “Americans have to start thinking about going somewhere else” if Trump wins re-election  https://t.co/y9Z0DgVy3M  https://t.co/R6YuBzvPfQ
1310409307817758720 2020-09-28 10:41:39 +0800 <rdp24k> Victim Of Jeffrey Epstein Says She’s ‘Happier’ That Ghislaine Maxwell Is In Prison  https://t.co/xdQIf73oQa via @LifeZette
1310408101603020800 2020-09-28 10:36:52 +0800 <rdp24k> Kim Jong Un Stuns The World By Issuing Rare Apology  https://t.co/ZC9HkrwnW9 via @LifeZette
1310407467629772800 2020-09-28 10:34:21 +0800 <rdp24k> Trump has a chance to destroy Biden like Reagan did to Carter in 1980 debate -  https://t.co/CqEQ9gsg5p - @washtimes
1310407071448301568 2020-09-28 10:32:46 +0800 <rdp24k> Study Finds BLM Linked To 91 Percent of Riots In Last Three Months  https://t.co/oeCvwNID0C
1310391738830336002 2020-09-28 09:31:51 +0800 <rdp24k> BREAKING: Ilhan Omar connected cash-for-ballots harvesting scheme EXPOSED   https://t.co/KfMI9X96Sk
1310391263984787456 2020-09-28 09:29:57 +0800 <rdp24k> ‘Stop spreading fear’: Kristi Noem slaps down Rachel Maddow over social distancing hunting video  https://t.co/06RZnHHRj8 via @pamelageller
1310390948518658048 2020-09-28 09:28:42 +0800 <rdp24k> Ilhan Omar Says Those Who Dislike Her Are ‘Anti-Muslim, Anti-Immigrant, Anti-Black, Sexist’  https://t.co/L0fXuDB1ux via @LifeZette
1310389025610625024 2020-09-28 09:21:04 +0800 <rdp24k> Harry Reid has no regrets about his 2012 claims that then presidential candidate Mitt Romney paid no taxes for 10 years even bragged to CNN that the comments, helped keep Romney from winning the election.They can call it whatever they want. Romney didn't win did he Reid said
1310387617125593089 2020-09-28 09:15:28 +0800 <rdp24k> Harry Reid has no regrets about his 2012 claims that then presidential candidate Mitt Romney paid no taxes for 10 years even bragged to CNN that the comments, helped keep Romney from winning the election.They can call it whatever they want. Romney didn't win did he Reid said
1310380196143472640 2020-09-28 08:45:59 +0800 <rdp24k> Harry Reid has no regrets about his 2012 claims that then presidential candidate Mitt Romney paid no taxes for 10 years even bragged to CNN that the comments, helped keep Romney from winning the election.They can call it whatever they want. Romney didn't win did he Reid said
1310379948830609411 2020-09-28 08:45:00 +0800 <rdp24k> Harry Reid has no regrets about his 2012 claims that then presidential candidate Mitt Romney paid no taxes for 10 years even bragged to CNN that the comments, helped keep Romney from winning the election.They can call it whatever they want. Romney didn't win did he Reid said
1310378420174495744 2020-09-28 08:38:55 +0800 <rdp24k> Harry Reid has no regrets about his 2012 claims that then presidential candidate Mitt Romney paid no taxes for 10 years even bragged to CNN that the comments, helped keep Romney from winning the election.They can call it whatever they want. Romney didn't win did he Reid said
1310376260707717126 2020-09-28 08:30:20 +0800 <rdp24k> Harry Reid has no regrets about his 2012 claims that then presidential candidate Mitt Romney paid no taxes for 10 years even bragged to CNN that the comments, helped keep Romney from winning the election.They can call it whatever they want. Romney didn't win did he Reid said
1310376116922744832 2020-09-28 08:29:46 +0800 <rdp24k> Harry Reid has no regrets about his 2012 claims that then presidential candidate Mitt Romney paid no taxes for 10 years even bragged to CNN that the comments, helped keep Romney from winning the election.They can call it whatever they want. Romney didn't win did he Reid said
1310375636268199939 2020-09-28 08:27:51 +0800 <rdp24k>  https://t.co/ABZF0khpAG
1310374834136850433 2020-09-28 08:24:40 +0800 <rdp24k> Harry Reid has no regrets about his 2012 claims that then presidential candidate Mitt Romney paid no taxes for 10 years even bragged to CNN that the comments, helped keep Romney from winning the election.They can call it whatever they want. Romney didn't win did he Reid said
1310354615607721987 2020-09-28 07:04:20 +0800 <rdp24k> John Legend Threatens To 'Leave Country' If Trump Reelected - After Buying $17.5 Million LA Mansion This Month | Zero Hedge  https://t.co/sVikfW0WaI  https://t.co/Vojk47HOiI
1310353803967946764 2020-09-28 07:01:06 +0800 <rdp24k> Swiftly spreading wildfire erupts in California's Napa Valley wine country  https://t.co/mY6ASSKIVp
1310346800759558146 2020-09-28 06:33:17 +0800 <rdp24k> Another Peaceful Trump Rally in Beverly Hills - Your Thoughts?  https://t.co/UH5CM11vNL via @YouTube
1310343813727219712 2020-09-28 06:21:24 +0800 <rdp24k> Thousands Of NY Trump Supporters Take Part in ‘MAGA-Gras’ Car Parade  https://t.co/evuO2B83ZT via @monasalama_
1310319077823582208 2020-09-28 04:43:07 +0800 <rdp24k> President Donald Trump In Middletown PA Making YMCA Great Again at MAGA ...  https://t.co/d2e0nXJxen via @YouTube
1310318646418378754 2020-09-28 04:41:24 +0800 <rdp24k> Kaepernick Gets Facts Wrong On Breonna Taylor Shooting  https://t.co/mV6LPiGlDP via @LifeZette
1310303532344635398 2020-09-28 03:41:21 +0800 <rdp24k>  https://t.co/ZlvZrjKNz4
1310301510341980160 2020-09-28 03:33:18 +0800 <rdp24k> Joe Biden- APOLOGIZE For Belittling The Holocaust!!!  https://t.co/qjqY5V3GtS via @yidwithlid
1310300320594112512 2020-09-28 03:28:35 +0800 <rdp24k> A Huge Anti-Trump Figure Supports Amy Coney Barrett, Leftists Lose Their Freaking Minds  https://t.co/xbc97SzHrd
1310282404582612992 2020-09-28 02:17:23 +0800 <rdp24k> TYRANNY: @georgesoros @BillGates-funded @ProSyn is saying the world may need a "climate lockdown." @JV3MRC  https://t.co/tg8Txp8ppA
1310282246306361344 2020-09-28 02:16:46 +0800 <rdp24k> Video Gold: CNN Host Alisyn Camerota’s Face as Voters Explain Why They’re Voting for Trump  https://t.co/ml5wFH5Hyd
1310281784484126721 2020-09-28 02:14:55 +0800 <rdp24k> Joe Montana's Grandchild Nearly Kidnapped by Intruder  https://t.co/GlWCTdcW1N via @@PopCulture
1310274575909949440 2020-09-28 01:46:17 +0800 <rdp24k>  https://t.co/czdhp86IOF
1310271642208284672 2020-09-28 01:34:37 +0800 <rdp24k> Leaders of the New York City Principals Union Unanimously Pass Vote of No Confidence in Mayor de Blasio   https://t.co/cwIM2bv68z via @WSJ
1310271375538630656 2020-09-28 01:33:34 +0800 <rdp24k> A Century of Wrong Federal Forest Policy  https://t.co/oR40sVQPbl
1310074177660035074 2020-09-27 12:29:58 +0800 <rdp24k>  https://t.co/Vn6ahzyw6U
1310064622456758272 2020-09-27 11:52:00 +0800 <rdp24k>  https://t.co/G8A4FaAYMG
1310063130354081792 2020-09-27 11:46:04 +0800 <rdp24k> OH HELL NO! Joe Biden Says He Could Stay at Home During the Pandemic because Black Women Stacked Grocery Shelves -- WTH? (VIDEO)  https://t.co/GAdJaDEKVV via @gatewaypundit
1310062656955527170 2020-09-27 11:44:11 +0800 <rdp24k> OH HELL NO! Joe Biden Says He Could Stay at Home During the Pandemic because Black Women Stacked Grocery Shelves -- WTH? (VIDEO)  https://t.co/LEK7MXk36Y via @gatewaypundit
1310031010411708418 2020-09-27 09:38:26 +0800 <rdp24k> WE TOLD YOU SO: Democrats Are Making a U-Turn on Mail-In Voting  https://t.co/6dWyJtwv2W
1310029882047557633 2020-09-27 09:33:57 +0800 <rdp24k> HORRIBLE VIDEO: Multiple Injuries After Car Plows Through Crowd of Trump Supporters in California  https://t.co/W8WBzaUSNk via @pamelageller
1310029637158871042 2020-09-27 09:32:59 +0800 <rdp24k> ‘CNN IS FAKE NEWS!’; Crowd crashes CNN liveshot outside the Supreme Court  https://t.co/d3AQh5tNet
1310029349308030976 2020-09-27 09:31:50 +0800 <rdp24k> Liberal Author Hit With Backlash After Suggesting Amy Coney Barrett Adopted Haitian Children To Shield Herself From Racism  https://t.co/MwKE9StWqy via @LifeZette
1310029148275048448 2020-09-27 09:31:02 +0800 <rdp24k> FBI agent: Mueller team had a “get Trump” attitude on case built on “supposition upon supposition”  https://t.co/GRVK1WzY5M
1310029012698267648 2020-09-27 09:30:30 +0800 <rdp24k> NYT: The upcoming SCOTUS confirmation hearing could be a real game-changer — for Trump and the GOP  https://t.co/NhRo97cvbY
1310028823531073538 2020-09-27 09:29:45 +0800 <rdp24k> Biden: Trump Is ‘Sort of Like Goebbels‘ -- ‘More Castro Than Churchill‘  https://t.co/8J9AZ8cgEZ via @BreitbartNews
1310022645086392320 2020-09-27 09:05:12 +0800 <rdp24k> SC councilman arrested, accused of child sex crimes  https://t.co/kqZES3UFIv
1310001094748184581 2020-09-27 07:39:34 +0800 <rdp24k>  https://t.co/jMCsEovNtw
1310000484133089280 2020-09-27 07:37:08 +0800 <rdp24k> What is Wrong with Old Joe? Biden Says He "Got to the Senate 180 Years Ago" (VIDEO)  https://t.co/ttRvcPGYcZ via @gatewaypundit
1309996275190951936 2020-09-27 07:20:25 +0800 <rdp24k> .@politico hyped @ColorOfChange's call to defund police foundations while ignoring its ties to @georgesoros. @JV3MRC  https://t.co/BkcvgvoLB7
1309995498015797249 2020-09-27 07:17:19 +0800 <rdp24k> Proud Boys Declare Victory: We Achieved Our Goal to Get State to Respond More to Antifa  https://t.co/LZYy7EvkZx
1309993908458401793 2020-09-27 07:11:00 +0800 <rdp24k> Flashback: Biden Mocked John McCain As Angry, Gutless Man  https://t.co/CULbFI2YKO via @yidwithlid
1309992896901386240 2020-09-27 07:06:59 +0800 <rdp24k>  https://t.co/1zYRG6RK6L
1309992426002698245 2020-09-27 07:05:07 +0800 <rdp24k> Kamala Harris blasted for praising BLM as 'essential' and 'brilliant' amid violence  https://t.co/zAoIDOeNh0 via @nypost
1309983834847535106 2020-09-27 06:30:59 +0800 <rdp24k>  https://t.co/Bo38IikpGh
1309981562612731905 2020-09-27 06:21:57 +0800 <rdp24k> We can’t tell if CNN’s Brian Stelter is being serious about the New York Post’s ‘Where’s Joe?’ cover  https://t.co/k7nV86k83q via @twitchyteam
1309958230945169417 2020-09-27 04:49:14 +0800 <rdp24k> Tone Deaf: Whitmer ignores plight of Michigan child athletes; makes climate change Executive Order instead  https://t.co/YAD4Kl3cKs via @JenKuznicki
1309957606417600513 2020-09-27 04:46:45 +0800 <rdp24k> Massive fire breaks out in Huawei 5G research facility in China (VIDEOS) — RT World News  https://t.co/LemZydKfac
1309955834026307585 2020-09-27 04:39:43 +0800 <rdp24k> Secret Report: How CIA's Brennan Overruled Dissenting Analysts Who Concluded Russia Favored Hillary   https://t.co/VFRYlKisgU
1309955217308504069 2020-09-27 04:37:16 +0800 <rdp24k> Presidential Message on the National Day of Prayer and Return, 2020  https://t.co/rErdEOCG3a via @whitehouse
1309954831008886784 2020-09-27 04:35:44 +0800 <rdp24k> 10 Disturbing Revelations on Flynn Probe from Former FBI Agent Barnett  https://t.co/ii2zrAJYKI via @BreitbartNews
1309951480166789121 2020-09-27 04:22:25 +0800 <rdp24k> Texas: 134 felony voter fraud charges in connection with 2018 Dem primary, including Gregg County Commissioner Shannon Brown  https://t.co/LE9A7wEA46 via @pamelageller
1309951158707007490 2020-09-27 04:21:08 +0800 <rdp24k> “I did it a bunch of times”: Dianne Feinstein’s husband caught in college admissions scandal  https://t.co/ekXqo7AoTO
1309951038867341313 2020-09-27 04:20:40 +0800 <rdp24k> Yep, It Seems Dianne Feinstein's Religious Litmus Test for Barrett Is Coming Back to Bite Her  https://t.co/SeJNP7VTlV
1309943456782057474 2020-09-27 03:50:32 +0800 <rdp24k> U.S. tightens exports to China's chipmaker SMIC, citing risk of  military use  https://t.co/ye21lXGAtc
1309935155918888960 2020-09-27 03:17:33 +0800 <rdp24k>  https://t.co/N5BDpSJZks
1309931913554153473 2020-09-27 03:04:40 +0800 <rdp24k>  https://t.co/20SCs3Ohdl
1309931515548184578 2020-09-27 03:03:05 +0800 <rdp24k> Hoo Boy: Pelosi 'Not Going to Get Into' Whether Constitution Bans Religious Tests for SCOTUS Nominees  https://t.co/vh9vrrT1IX
1309922760420925442 2020-09-27 02:28:17 +0800 <rdp24k> Atlanta activist spent $200G in Black Lives Matter donations on house, personal expenses: FBI  https://t.co/WJHtUkEAXA #FoxNews
1309921278753673216 2020-09-27 02:22:24 +0800 <rdp24k> ‘Stop spreading fear’: Kristi Noem slaps down Rachel Maddow over social distancing hunting video  https://t.co/06RZnHHRj8 via @pamelageller
1309920548999266305 2020-09-27 02:19:30 +0800 <rdp24k> Franklin Graham leads a prayer march in Washington, D.C.  https://t.co/IOoxdZN3bq
1309917560238989312 2020-09-27 02:07:38 +0800 <rdp24k> Arizona Rep. Andy Biggs continues push to oust Pelosi in Twitter video  https://t.co/ZeVzaw0Hux #FoxNews
1309916886411472896 2020-09-27 02:04:57 +0800 <rdp24k> FNC‘s Carlson: ‘The Bail Project Is Funding the Riots That Are Destroying Our Cities‘  https://t.co/rCs4FpDuNB via @BreitbartNews
1309915990520627204 2020-09-27 02:01:23 +0800 <rdp24k> Coronavirus: Police break up 300-person indoor wedding held in defiance of New York order   https://t.co/JuLD5Kvt0d
1309693223590408193 2020-09-26 11:16:12 +0800 <rdp24k>  https://t.co/8abnXK3ojY
1309664177934471168 2020-09-26 09:20:47 +0800 <rdp24k> We need to organize teams of Patriots in advance to drive Celebrities to the airport on November 4th. Will be responsible to make sure each celebrity has a ONE-WAY ticket, not round-trip.
1309663413556125696 2020-09-26 09:17:44 +0800 <rdp24k> We need to organize teams of Patriots in advance to drive Celebrities to the airport on November 4th. Will be responsible to make sure each celebrity has a ONE-WAY ticket, not round-trip.
1309650902886879237 2020-09-26 08:28:02 +0800 <rdp24k> Explosive New FBI Texts Detail Internal Furor Over Handling Of ‘Crossfire Hurricane’ Investigation | Restoring Liberty  https://t.co/vZgEjSzKmK
1309650308247810048 2020-09-26 08:25:40 +0800 <rdp24k> A.F. Branco Cartoon &amp;#8211; Presidential  https://t.co/TiGkp13N7P via @afbranco
1309650031318888450 2020-09-26 08:24:34 +0800 <rdp24k> Calif: Man Finds THOUSANDS of Unopened Ballots in Garbage Dumpster, Workers Quickly Try to Cover Them Up  https://t.co/HPt6TyhI2L via @pamelageller
1309631171425374210 2020-09-26 07:09:37 +0800 <rdp24k> Dangerous: ABC, CBS spread COVID vaccine misinformation, cheer Cuomo encouraging people to not get it  https://t.co/9jwUe1PmSr
1309629866099331072 2020-09-26 07:04:26 +0800 <rdp24k> Trump Announces Comprehensive ‘Platinum Plan‘ for Black Americans  https://t.co/XFwWMSu4Kg via @BreitbartNews
1309624479862194177 2020-09-26 06:43:02 +0800 <rdp24k> TikTok "Benadryl Challenge" prompts FDA warning on overdoses  https://t.co/qm6tnDMrEZ
1309608414981566464 2020-09-26 05:39:12 +0800 <rdp24k> “I did it a bunch of times”: Dianne Feinstein’s husband caught in college admissions scandal  https://t.co/ekXqo7AoTO
1309597882010529792 2020-09-26 04:57:20 +0800 <rdp24k> Can someone start a go fund me to help them get out as fast as they can, I say don't let the door hit them in the A?? as they leave
1309593778555101184 2020-09-26 04:41:02 +0800 <rdp24k> Something is Wrong With Jerry Nadler  https://t.co/ybukPj2yRD
1309592488001384449 2020-09-26 04:35:54 +0800 <rdp24k> Trump to designate KKK, Antifa as terrorist groups in black empowerment plan  https://t.co/epxXHqCHVa via @nypost
1309569639261896709 2020-09-26 03:05:07 +0800 <rdp24k> Ray Stevens - Grandpa Voted Democrat  https://t.co/BQ3ZHV62Ly via @YouTube
1309564788150882306 2020-09-26 02:45:50 +0800 <rdp24k> FBI agent: Mueller team had a “get Trump” attitude on case built on “supposition upon supposition”  https://t.co/GRVK1WzY5M
1309564665970733056 2020-09-26 02:45:21 +0800 <rdp24k> Kentucky lawmaker arrested on rioting charge, accused of setting fire to public library  https://t.co/fjzMzoVONa
1309562666017591297 2020-09-26 02:37:24 +0800 <rdp24k> How long each Supreme Court Justice has served on the bench, and how long it took to confirm them  https://t.co/pduSUdw67r #FoxNews
1309543943403601920 2020-09-26 01:23:00 +0800 <rdp24k>  https://t.co/bNQH2350QX
1309532164783042561 2020-09-26 00:36:12 +0800 <rdp24k> Beating coronavirus alone isn't enough for some local economies  https://t.co/pATcsqMy8S via @bopinion
1309531150076043264 2020-09-26 00:32:10 +0800 <rdp24k>  https://t.co/VVsDXuKQwL
1309527633814859777 2020-09-26 00:18:12 +0800 <rdp24k> FLASHBACK: Ginsburg on Kaepernick Protests: ‘I Think It‘s Dumb and Disrespectful‘  https://t.co/L9l6Eabwzs via @BreitbartNews
1309527508182880258 2020-09-26 00:17:42 +0800 <rdp24k> TERROR IN PARIS: Four People Hacked With Meat Cleaver Outside CHARLIE HEBDO Offices  https://t.co/xfxlWn72x4 via @pamelageller
1309527174446284800 2020-09-26 00:16:22 +0800 <rdp24k> BREAKING: Republican Voter Registration Surges In Florida, Beating Democrats By 41%  https://t.co/yI379I1j6m via @gatewaypundit
1309527007793999875 2020-09-26 00:15:43 +0800 <rdp24k> Kaepernick Gets Facts Wrong On Breonna Taylor Shooting  https://t.co/mV6LPiGlDP via @LifeZette
1309526806014423055 2020-09-26 00:14:55 +0800 <rdp24k> Kamala Harris To Join ‘Hanoi Jane’ Fonda In ‘Yell Room’ Campaign Event  https://t.co/0ibZCg32Tr
1309525955770277889 2020-09-26 00:11:32 +0800 <rdp24k> Kentucky legislator among 24 arrested in Louisville protests over Breonna Taylor  https://t.co/T60diaiRIN
1309525640761180164 2020-09-26 00:10:17 +0800 <rdp24k> Duo allegedly planned terror attacks targeting Trump Tower, other sites: feds  https://t.co/le0LmBMI8G via @nypmetro
1309525485160927232 2020-09-26 00:09:40 +0800 <rdp24k>  https://t.co/NzwXjudUKO
1309515558719815684 2020-09-25 23:30:13 +0800 <rdp24k>  https://t.co/Pnzw27sVcZ
1309500515345207303 2020-09-25 22:30:26 +0800 <rdp24k>  https://t.co/sGD7Q5Ikfp
1309495381219254272 2020-09-25 22:10:02 +0800 <rdp24k> Buckingham Palace Fires Back At Prince Harry And Meghan Markle After They Make Political Statement  https://t.co/VVF2WK9rue via @LifeZette
1309494720012455936 2020-09-25 22:07:25 +0800 <rdp24k> Lindsey Graham: Latest bombshell tied to Russia investigation 'makes me mad'  https://t.co/jsSqsOfU3i #FoxNews
1309494112077438977 2020-09-25 22:05:00 +0800 <rdp24k> ‘Dem projection is real’: Ari Fleischer sums up newly declassified info on FBI, Clinton, Russia and Trump (with bonus shame reserved for the media)  https://t.co/TPfJkozh1w via @twitchyteam
1309491773656502272 2020-09-25 21:55:42 +0800 <rdp24k> Democrat Primary: Arrests Made in Illegal Ballot Harvesting Scheme  https://t.co/AB0GuVxDI5 via @BreitbartNews
1309490296330297345 2020-09-25 21:49:50 +0800 <rdp24k> DeSantis on Rioters  https://t.co/zol9pdTsG4 via @YouTube
1309489913973346305 2020-09-25 21:48:19 +0800 <rdp24k> Several Arrests Made, Felonies Charged in Texas Vote Harvesting Scheme  https://t.co/XMpRxwIve2
1309489726039228418 2020-09-25 21:47:34 +0800 <rdp24k> How environmentalists destroyed California’s forests  https://t.co/66muFKrOp5
1309489073518772226 2020-09-25 21:44:58 +0800 <rdp24k> Terrorists: Americans Beginning to Recognize BLM for what it is  https://t.co/4w6Bb8Ymz1 via @KevinJacksonTBS
